,shot,dda,t1,t2,Tepedheight(keV),error_Tepedheight(keV),nepedheight1019(m3),error_nepedheight1019(m3),pepedheight(kPa),error_pepedheight(kPa),TepsiN09preELM(keV),error_TepsiN09preELM(keV),nepsiN09preELM1019(m3),error_nepsiN09preELM1019(m3),pepsiN09preELM(kPa),error_pepsiN09preELM(kPa),Tepedestalwidth(psiN),error_Tepedestalwidth(psiN),Nepedestalwidth(psiN),error_Nepedestalwidth(psiN),pepedestalwidth(psiN),error_pepedestalwidth(psiN),TepedestalwidthRmid(cm),error_TepedestalwidthRmid(cm),NepedestalwidthRmid(cm),error_NepedestalwidthRmid(cm),pepedestalwidthRmid(cm),error_pepedestalwidthRmid(cm),neseparatrixfromexpdata1019(m3),error_neseparatrixfromexpdata1019(m3),neseparatrixfromfit1019(m3),error_neseparatrixfromfit1019(m3),neposition(psiN),error_neposition(psiN),Teposition(psiN),error_Teposition(psiN),peposition(psiN),error_peposition(psiN),nepositionRmid(m),error_nepositionRmid(m),TepositionRmid(m),error_TepositionRmid(m),pepositionRmid(m),error_pepositionRmid(m),separatrixpositionRmid(m),error_separatrixpositionRmid(m),neinnerslope,error_neinnerslope,Teinnerslope,error_Teinnerslope,peinnerslope,error_peinnerslope,beta_polped(electrons),error_beta_polped(electrons),nupedestal,error_nupedestal,rhopedestal,error_rhopedestal,Zeff,error_Zeff,BetaN(dia),error_BetaN(dia),BetaN(MHD),error_BetaN(MHD),Ip(MA),error_Ip(MA),B(T),error_B(T),R(m),error_R(m),a(m),error_a(m),averagetriangularity,error_averagetriangularity,Meff,error_Meff,P_NBI(MW),error_P_NBI(MW),P_ICRH(MW),error_P_ICRH(MW),P_TOTPNBIPohmPICRHPshi(MW),error_P_TOTPNBIPohmPICRHPshi(MW),plasmavolume(m3),error_plasmavolume(m3),q95,error_q95,gasflowrateofmainspecies1022(es),error_gasflowrateofmainspecies1022(es),H(HD),error_H(HD),electronratefromGIM1(es),error_electronratefromGIM1(es),electronratefromGIM2(es),error_electronratefromGIM2(es),electronratefromGIM3(es),error_electronratefromGIM3(es),electronratefromGIM4(es),error_electronratefromGIM4(es),electronratefromGIM5(es),error_electronratefromGIM5(es),electronratefromGIM6(es),error_electronratefromGIM6(es),electronratefromGIM7(es),error_electronratefromGIM7(es),electronratefromGIM8(es),error_electronratefromGIM8(es),electronratefromGIM9(es),error_electronratefromGIM9(es),electronratefromGIM10(es),error_electronratefromGIM10(es),electronratefromGIM11(es),error_electronratefromGIM11(es),electronratefromGIM12(es),error_electronratefromGIM12(es),electronratefromGIM13(es),error_electronratefromGIM13(es),electronratefromGIM14(es),error_electronratefromGIM14(es),electronratefromGIM15(es),error_electronratefromGIM15(es),subdivertorpressurefrombar1(10u6nbar),error_subdivertorpressurefrombar1(10u6nbar),Atomicnumberofseededimpurity,error_Atomicnumberofseededimpurity,flowrateofseededimpurity1022(es),error_flowrateofseededimpurity1022(es),FLAGDEUTERIUM,FLAGHYDROGEN,FLAGHDmix,FLAGHeJETC,FLAGSeeding,FLAGKicks,FLAGRMP,FLAGpellets,FLAGHRTSdatavalidated,divertorconfiguration
3186,1.0,T004pbohm,58.1742,58.9808,0.44785422,0.021150209,6.0996056,0.12550397,4.291193,0.22105367,0.6439184,0.030409468,6.2471194,0.12853917,8.016974,0.4129811,0.04180701,0.008548966,0.02313288,0.0060418267,0.03650935,0.007402313,2.3423083,0.47897026,1.300476,0.33965728,1.2602226,0.87878877,4.4704356,0.8787067,5.0197935,0.87878877,1.0086414,0.0011522985,0.98535025,0.0018430868,0.98601717,0.0023109273,3.8480306,0.00439528,3.8349652,0.007157391,3.8353384,0.008979116,3.8431761,0.0,0.005157661,0.0023280527,0.20948684,0.018988416,0.20831263,0.09590479,0.08909978,0.0045898273,1.7339853,0.19945522,2.83988e-05,6.706e-07,2.3165932,0.049747717,1.3387058,0.056678507,1.1916362,0.07179401,2.364014,0.016797537,2.7196827,0.0006397718,2.9200866,0.0028647005,0.92149776,0.0028508003,0.2669129,0.015544385,1.9679599,0.0028540208,16.881748,3.4548802,4.7691846,0.38866508,22.490183,0.5023499,74.62924,0.39301383,3.38367,0.026471695,3.3640797,0.0019863688,0.031291015,0.006281606,0.0,0.0,0.0,0.0,0.0,0.0,0.6661262,0.0021778266,0.0,0.0,0.08379283,7.71406e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6979532,0.003820047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024885,0.0054449327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
3189,1.0,T003pbohm,58.297,58.8923,0.42458755,0.027520478,6.1705184,0.1274329,4.2243056,0.28736892,0.6427945,0.04166399,6.239607,0.1288597,8.199475,0.55778974,0.038176097,0.008520569,0.040265333,0.006117237,0.033003878,0.007416896,2.1324272,0.47593898,2.2526767,0.34223378,1.162644,0.74508536,3.2638552,0.5639027,3.2858129,0.74508536,1.0013134,0.0012834135,0.9868467,0.002363451,0.9848727,0.002874125,3.8418212,0.0049242075,3.833738,0.009159522,3.8326364,0.011180905,3.8410861,0.0,0.0044740443,0.000410857,0.22001448,0.026831271,0.19977662,0.03049807,0.08735198,0.0059423363,1.8446364,0.27722272,2.75333e-05,8.923e-07,2.3047488,0.054239057,1.3180188,0.021509828,1.1862491,0.028161759,2.361324,0.009114716,2.7201517,0.0009537244,2.917314,0.0018252528,0.9236939,0.0022929586,0.2625725,0.01068178,1.9715316,0.0010007111,16.888597,2.2692528,4.7739124,0.44481808,22.541918,0.35272202,74.67018,0.21258563,3.381546,0.017887067,3.3612967,0.0017478998,0.027925005,0.004297188,0.0,0.0,0.0,0.0,0.0,0.0,0.6675888,0.0016045831,0.0,0.0,0.081828736,5.49848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6937087,0.002972856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009663905,0.0049097063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
3191,1.0,T001pbohm,49.5838,50.1421,0.35348997,0.015193289,6.814322,0.098102674,3.9371126,0.17846073,0.54678506,0.023501271,6.7488956,0.097160764,7.2504025,0.32864496,0.03774909,0.005580123,0.036222592,0.0038112728,0.03232286,0.004778262,2.1976397,0.32485816,2.1119823,0.22221878,1.7681814,0.42983297,3.2052655,0.3548868,3.9503002,0.42983297,1.0030801,0.0008349702,0.9901305,0.0015320702,0.98828006,0.0018467634,3.8407996,0.0031976248,3.8332584,0.0059200632,3.8321815,0.007164368,3.8390028,0.0,0.0033809098,0.0002966651,0.22458518,0.020119298,0.18246482,0.0228809,0.07700322,0.0034903884,2.7381582,0.27479658,2.44949e-05,5.264e-07,1.507737,0.02568698,1.0211532,0.028128618,0.912433,0.028993363,2.4810255,0.010954897,2.712819,0.0007238105,2.9012198,0.00923061,0.93575704,0.009359823,0.23348695,0.011267256,1.9737995,0.0013928744,15.495795,0.56629914,0.18392424,0.08802155,16.15468,0.7151642,76.57985,0.9508505,3.309119,0.0713927,3.249542,0.0046671634,0.025829172,0.0025953946,0.0,0.0,0.0,0.0,0.0,0.0,0.55177283,0.0048365877,0.0,0.0,0.08126858,4.84107e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6977694,0.001683433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001198906,0.0048174127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
3196,1.0,T003pbohm,57.4649,58.0976,0.33622888,0.017670106,6.9311304,0.092864856,3.6774154,0.19944392,0.592292,0.031127198,7.087531,0.094960354,9.168028,0.49722624,0.034922548,0.004582281,0.029729519,0.0038724192,0.029888747,0.004242224,1.930184,0.25326464,1.6474333,0.21458645,1.1559814,0.6163327,4.8640194,0.4959981,5.4602776,0.6163327,1.00996,0.0007698046,0.9906904,0.0016292693,0.9906904,0.0019379855,3.8427048,0.002929754,3.8320456,0.0062847747,3.8320456,0.007486318,3.8371904,0.0,0.0061426964,0.0019730856,0.28551227,0.024886023,0.2688814,0.08949033,0.07729147,0.004191888,3.3441434,0.39630052,2.49558e-05,6.558e-07,2.6248784,0.1292343,1.2955067,0.02283221,1.0993531,0.03299829,2.4445782,0.015015367,2.7196772,0.0006249667,2.9322448,0.0070504565,0.9049343,0.007293393,0.33284852,0.014205821,1.9740419,0.0008242622,15.502514,0.5800351,4.802637,0.57623863,21.817114,0.3152395,72.93138,0.86917806,3.236523,0.06405235,3.3483355,0.0015700839,0.02584146,0.0022482541,0.0,0.0,0.0,0.0,0.0,0.0,0.6482081,0.0019917993,0.0,0.0,0.085264325,6.25281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7001243,0.002856498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00066848,0.00551162,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
3197,1.0,T004pbohm,58.4241,58.9524,0.34311855,0.018265694,6.638304,0.094679095,3.6831582,0.20298567,0.5682211,0.030248882,6.551143,0.09343596,7.578233,0.41765046,0.029070804,0.007482769,0.01682227,0.0048723174,0.025108136,0.006313926,1.6495706,0.4245963,0.9562402,0.2769606,0.8548633,0.80664307,4.470796,1.0359424,5.362017,0.80664307,1.0058833,0.0006549814,0.99280965,0.001884325,0.994117,0.0021337902,3.8460073,0.0025038912,3.8385854,0.0072759967,3.8393276,0.008251366,3.8426673,0.0,0.0020973752,0.0001474819,0.20397642,0.025009446,0.16623679,0.023496274,0.08212451,0.0045260335,3.0651963,0.370065,2.46152e-05,6.552e-07,2.3026452,0.08668187,1.2275059,0.04366606,1.0900197,0.038927704,2.352797,0.009684866,2.7204711,0.0011228397,2.9148533,0.0015539203,0.9262541,0.0020222848,0.2563211,0.0067168917,1.9732658,0.0020956567,13.978373,2.3340106,4.8329725,0.51731056,19.681618,0.37736621,74.7436,0.22855319,3.383488,0.01705507,3.3438244,0.0016868789,0.025620818,0.0026424062,0.0,0.0,0.0,0.0,0.0,0.0,0.6569703,0.0014130349,0.0,0.0,0.08495653,5.20404e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6868522,0.0026914396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002332002,0.006711906,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
3198,1.0,T001pbohm,49.5757,50.2419,0.46479774,0.023169674,6.887515,0.12503974,5.133375,0.27233532,0.6201594,0.030914288,6.8483577,0.12432886,8.192,0.4346012,0.049644217,0.005855543,0.040286593,0.004822834,0.04120553,0.005364099,2.8378592,0.33472595,2.3076346,0.27625412,2.352112,0.3974705,3.3727431,0.52619886,3.7768848,0.3974705,1.0018822,0.0010848985,0.98240906,0.0019339575,0.98240906,0.002368823,3.8427818,0.0041608876,3.831645,0.0075220573,3.831645,0.009248362,3.841703,0.0,0.0022350177,0.0002020015,0.1960022,0.019966353,0.16182381,0.022037577,0.09122815,0.0048398273,1.6668395,0.1964411,2.82217e-05,7.034e-07,1.5350647,0.039547615,1.0149788,0.039317697,0.9167514,0.037782393,2.4845288,0.0059940433,2.7129164,0.0009005257,2.9026673,0.010970569,0.9340259,0.010586533,0.23768687,0.013821945,1.9711865,0.0021770748,15.370676,0.16059674,0.19495155,0.09231056,15.980229,0.8236131,76.366165,1.1696333,3.2958374,0.07748809,3.1261196,0.0057841963,0.028486568,0.0029548141,0.0,0.0,0.0,0.0,0.0,0.0,0.5496577,0.005718888,0.0,0.0,0.08092414,5.72409e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5764618,0.0015455368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006467904,0.006697776,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
3199,1.0,T002pbohm,51.1,52.1786,0.54685307,0.021799047,10.322535,0.1813379,8.852355,0.3856257,0.66953415,0.026689446,9.931834,0.17447439,12.586239,0.5482809,0.06854453,0.0050551463,0.035439204,0.004267568,0.054868665,0.004677961,3.6466594,0.26894045,1.8901762,0.22761388,2.2876804,0.38856807,4.6857176,0.5071661,5.1681204,0.38856807,1.0,0.0012253295,0.97238964,0.0018109952,0.9773508,0.0023579057,3.8522985,0.0047202236,3.837602,0.0071222694,3.8402386,0.009303322,3.8522985,0.0,0.013450993,0.0011615648,0.2167712,0.017817998,0.15045737,0.017937668,0.1441678,0.0062802276,1.8513545,0.18012309,3.28451e-05,6.546e-07,1.5600034,0.045089405,1.2423295,0.064429924,1.1094545,0.054022163,2.4797888,0.009500784,2.714153,0.0010482295,2.9608517,0.0037259762,0.88417435,0.004126567,0.3427601,0.008704675,1.9622396,0.0007131505,17.897434,0.14092824,3.1480932,0.2532647,21.946972,0.4177318,70.7523,0.42117772,3.0014915,0.0372901,3.1697674,0.0068401643,0.037972115,0.0057013296,0.0,0.0,0.0,0.0,0.0,0.0,0.59591764,0.0074571273,0.0,0.0,0.08041188,9.18152e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57385,0.0016829614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009469003,0.0052000703,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
3200,1.0,T003pbohm,52.4449,53.0307,0.57331747,0.026535468,9.03615,0.1271222,8.097965,0.39173812,0.7064351,0.032696694,8.7855425,0.1235966,11.816403,0.5716171,0.073361285,0.0044306032,0.036075473,0.0037988068,0.059486736,0.0041268133,3.8336747,0.2315321,1.8906646,0.1990901,2.4188867,0.35857394,4.5586157,0.7766347,4.7561793,0.35857394,1.0007191,0.001036458,0.9690064,0.002131774,0.9740565,0.0025370594,3.8478432,0.003984317,3.831261,0.008389351,3.8338978,0.010012177,3.8474662,0.0,0.009904265,0.0008751614,0.25301492,0.021587294,0.19149286,0.023521215,0.13322759,0.0064448686,1.5312127,0.16328289,3.38069e-05,7.824e-07,1.6896569,0.04333257,1.4141349,0.039055333,1.2720242,0.038681798,2.4791722,0.009585932,2.715959,0.0009761195,2.9629126,0.0031143352,0.8843805,0.0047859675,0.35671523,0.007156942,1.962867,0.0015561205,27.655685,0.21055143,4.78611,0.38153842,33.130787,0.24003777,71.44128,0.31057623,3.0711195,0.022746235,3.1905673,0.0030181836,0.037698977,0.003952508,0.0,0.0,0.0,0.0,0.0,0.0,0.6202831,0.0034815536,0.0,0.0,0.08008854,5.02845e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5702837,0.0015924529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003051758,0.005008943,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
3201,1.0,T047lfrassin,48.687,49.9021,0.67641866,0.023466121,4.8782763,0.053144928,5.213324,0.18956715,0.8596385,0.029822333,4.9621253,0.05405839,8.628296,0.31374255,0.053160287,0.0048176534,0.045417856,0.004441517,0.046113994,0.004633404,2.736385,0.24798504,2.1923192,0.21439195,1.7551961,0.124133795,1.8401793,0.24057296,2.0208557,0.124133795,0.99592656,0.0010317555,0.9739185,0.0015877903,0.97310364,0.002049752,3.8474042,0.0039852024,3.83679,0.0062374165,3.8363972,0.008081049,3.8493705,0.0,0.008208012,0.0013682918,0.20310116,0.014360247,0.19295536,0.0349397,0.13667968,0.0049699536,0.63068205,0.05062966,4.17576e-05,7.243e-07,1.9089317,0.048045352,1.9235893,0.0439754,1.9768422,0.05794276,1.9824032,0.0077410364,2.3064833,0.0012428589,2.9075053,0.0043502147,0.9385485,0.002947479,0.25627387,0.0041794754,1.9380921,0.0020683296,17.288483,1.5919042,3.0887e-05,4.59613e-05,17.525246,0.43469992,75.97604,0.34635174,3.5624092,0.018543996,0.39317995,0.0003368787,0.063173935,0.007504474,0.0,0.0,0.0,0.0,0.0,0.0,0.03184978,0.0008830611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20543444,0.0001763014,0.18774553,0.0001605783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007204146,0.005421501,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3202,1.0,T048lfrassin,50.8871,51.4102,0.57088906,0.06163518,4.200229,0.1310557,3.7006848,0.41588986,0.6960716,0.07515033,4.379782,0.13665812,6.2928033,0.70719695,0.07335086,0.010340153,0.0579387,0.01092386,0.062010977,0.010636011,3.8695424,0.54548323,2.8738337,0.54183745,2.7807431,0.33873695,2.0634594,0.038434215,2.0649226,0.33873695,0.9992074,0.0036879033,0.9674808,0.005612508,0.9674808,0.007213097,3.8522043,0.014213375,3.8364909,0.02214143,3.8364909,0.028550848,3.8525975,0.0,0.025570827,0.006890811,0.2674273,0.05223087,0.29538164,0.0983069,0.09408245,0.010573162,0.7649329,0.18903711,3.7873e-05,2.0445e-06,2.0856347,0.093252935,1.7081887,0.07184184,1.7716717,0.1165515,1.9740831,0.022813646,2.3044112,0.0010148898,2.9023795,0.005509311,0.9475974,0.004828842,0.22712752,0.006687766,1.9551835,0.0042672292,20.706795,0.92384243,2.77662e-05,5.62453e-05,21.392782,0.83507234,76.818344,0.58142895,3.5902116,0.042095352,1.728237,0.0012949202,0.044571802,0.00962136,0.0,0.0,0.0,0.0,0.0,0.0,0.027269982,0.0003705647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9029746,0.000676537,0.8252631,0.0006183907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005369366,0.0048928433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
3203,1.0,T049lfrassin,50.2379,50.5125,0.5943215,0.050876137,4.2149453,0.039502207,3.652511,0.3145368,0.8317109,0.071197554,4.440542,0.041616485,6.5262966,0.56201357,0.05517506,0.010631255,0.02854962,0.0071187024,0.041183762,0.009047085,3.4672098,0.66806984,1.673499,0.41727844,2.070292,0.3016106,1.4731036,0.0,1.3643736,0.3016106,0.994673,0.0006757962,0.9740866,0.0033642226,0.97872394,0.0035102537,3.8268387,0.0025997683,3.8147757,0.01311462,3.8178844,0.013705124,3.8299599,0.0,0.015826385,0.0013973851,0.29628,0.049163695,0.32025927,0.060197584,0.1034087,0.008905063,0.7245692,0.13084227,3.75815e-05,1.6086e-06,1.9452085,0.0673123,1.9305542,0.04198541,1.9896653,0.05009448,1.9864184,0.00650135,2.3050904,0.0010126621,2.9052837,0.004443695,0.94413185,0.0039224518,0.2339497,0.005312785,1.9412119,0.0010875015,17.393526,1.0962332,3.85779e-05,5.41337e-05,17.590227,0.3985748,77.02032,0.484293,3.619035,0.02320371,1.7277045,0.0013695515,0.05795425,0.020049889,0.0,0.0,0.0,0.0,0.0,0.0,0.029154254,0.0001963072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90270793,0.0007157324,0.82499623,0.0006538287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4497e-06,0.0048756516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
3204,1.0,T050lfrassin,50.6651,51.4231,0.56685793,0.04676957,4.675225,0.08587058,4.06519,0.3436157,0.78124607,0.06445803,4.7522874,0.087286,6.408854,0.5417171,0.060267594,0.010053244,0.036041863,0.0077295452,0.047499847,0.008966984,3.7054477,0.6181062,2.088973,0.4480016,2.37983,0.28375113,2.2474303,0.16852123,1.7249222,0.28375113,0.99524623,0.0016066908,0.9722375,0.0034019952,0.9756082,0.0038176274,3.8270211,0.0061786887,3.8136632,0.0132707665,3.8156247,0.0149403075,3.8297741,0.0,0.006138771,0.0021064132,0.31255716,0.04744685,0.28977728,0.10872788,0.114548236,0.009682346,0.8500284,0.15587865,3.63625e-05,1.5001e-06,2.025662,0.12107693,1.7395297,0.0886286,1.8160805,0.12790403,1.97439,0.019033642,2.3043447,0.0009660764,2.9023025,0.005627574,0.94631845,0.0046438556,0.22835773,0.0065489663,1.952464,0.005690972,20.0373,1.4147985,2.28449e-05,5.77354e-05,20.629654,0.82567734,76.7258,0.5206696,3.5946932,0.040293068,1.7281517,0.001275702,0.04769828,0.010547625,0.0,0.0,0.0,0.0,0.0,0.0,0.027523667,0.0005308128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9029309,0.00066615,0.8252201,0.0006095706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007187689,0.004938212,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
3205,1.0,T013lfrassin,48.1906,49.4015,0.5319249,0.010708684,5.205091,0.046255,4.3940735,0.096696086,0.68890816,0.013869063,5.186703,0.046091598,6.200307,0.1364441,0.024670536,0.0010367162,0.033104602,0.0024286606,0.024058035,0.0018672403,1.4982443,0.06295988,1.8753797,0.13758391,1.1555196,0.036978282,3.2531257,0.35365972,3.4260664,0.036978282,1.0055089,0.0005266613,0.9896757,0.0007194104,0.98898774,0.0009150409,3.8221302,0.0020020974,3.813158,0.0027700604,3.8127677,0.0035291577,3.8190112,0.0,0.0010889596,9.62261e-05,0.08391215,0.0038382679,0.08180299,0.008139577,0.12608966,0.0027747322,1.0256128,0.050409265,3.54355e-05,3.567e-07,1.4839892,0.03683922,1.259775,0.025203386,1.1891395,0.026278192,1.9768891,0.0054934225,2.308234,0.0010505524,2.90081,0.0024446247,0.93683,0.0022539187,0.2391181,0.0036619827,1.9613129,0.0019871753,8.965015,0.6193051,2.62281e-05,3.64536e-05,9.420924,0.15150431,75.61843,0.214298,3.4838266,0.012000035,0.7886997,0.0024588685,0.039026234,0.008803375,0.0,0.0,0.0,0.0,0.0,0.0,0.031407554,0.000844885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43381333,0.0013392488,0.3548863,0.0011198339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00109649,0.004993264,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
3206,1.0,T025lfrassin,48.5105,50.71,0.53742945,0.00881916,5.0131516,0.027920002,4.2803397,0.07417499,0.6612735,0.010851428,4.996445,0.027826957,5.604558,0.09712267,0.046200145,0.0025249564,0.04334057,0.0027987638,0.04118695,0.0026653784,2.5319235,0.13837612,2.230828,0.14405812,1.7677253,0.06881898,2.6436224,0.41043004,2.7195685,0.06881898,1.001519,0.0005080862,0.98033184,0.0007549035,0.9795789,0.0009261813,3.8213294,0.0019379817,3.810807,0.0029283143,3.810418,0.0036039667,3.8205485,0.0,0.0013574768,0.0001221644,0.13325945,0.005593225,0.12077615,0.011993109,0.11984472,0.0020768167,0.97668195,0.037493974,3.58852e-05,2.944e-07,1.4316472,0.029049868,1.2263565,0.036926836,1.1602287,0.040115777,1.9734919,0.00406685,2.307335,0.0012546785,2.9054155,0.004678443,0.9372065,0.0022968748,0.23929459,0.004350126,1.9765952,0.0017225811,7.908517,1.2808166,2.19528e-05,3.56018e-05,8.416085,0.1600648,75.77738,0.3041469,3.4754426,0.017955247,0.6156876,0.0019958024,0.02315547,0.009519074,0.0,0.0,0.0,0.0,0.0,0.0,0.012639634,0.0006191542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3097713,0.0010250995,0.30591628,0.0009712122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012900294,0.0050933706,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
3207,1.0,T026lfrassin,52.2923,54.6183,0.45306057,0.008934784,5.3884473,0.039234627,3.8452802,0.0808362,0.5705204,0.011251203,5.4190245,0.03945727,5.2806454,0.111010715,0.04903846,0.0030331954,0.039430905,0.0030097559,0.043179788,0.0030214984,2.8316076,0.17514455,2.1294572,0.1625412,1.7769793,0.08645453,3.0066895,0.49487635,3.39133,0.08645453,1.0050744,0.0006805861,0.9819007,0.0009099758,0.9826237,0.0011555091,3.8274925,0.0025914228,3.8153832,0.0035272252,3.8153832,0.004490066,3.8247557,0.0,0.0021056575,0.0008257689,0.15844063,0.007573797,0.14946069,0.05904735,0.106915034,0.0022475878,1.4701943,0.0686921,3.26234e-05,3.217e-07,1.3220854,0.0241246,1.2045712,0.022259396,1.1087631,0.01551077,1.9730556,0.0047768285,2.3043516,0.001056095,2.9018185,0.003753551,0.9404115,0.0015376599,0.21436463,0.0037480537,1.9849207,0.0015295692,8.801851,0.89806676,1.78794e-05,3.04207e-05,9.37451,0.15919586,76.31138,0.26111004,3.5043912,0.014253211,5.9446783,0.010710558,0.015233719,0.003134566,0.0,0.0,0.0,0.0,0.0,0.0,0.008938764,0.0006403718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9791548,0.0029185766,2.9655206,0.007906969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011786112,0.0045379465,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3209,1.0,T027lfrassin,52.9711,54.9268,0.3463015,0.010032997,5.70998,0.051352847,3.1325262,0.09502723,0.46935874,0.013598193,5.714494,0.051393446,4.5684576,0.13858715,0.06377272,0.003987282,0.055113457,0.0038564713,0.055967525,0.0039224224,3.7157738,0.2323225,3.0113115,0.21071146,2.1747932,0.11433322,3.666727,0.5887214,3.900448,0.11433322,1.0107672,0.0010572737,0.9813642,0.0014065647,0.9813642,0.0017724094,3.821712,0.003998269,3.8056662,0.0054284167,3.8056662,0.006868934,3.8158395,0.0,0.0005388444,5.05677e-05,0.2814264,0.01494478,0.25275755,0.027254274,0.086549915,0.0026255483,2.5527244,0.1708723,2.84272e-05,4.118e-07,1.3529116,0.038468454,1.1263509,0.023919828,1.0023887,0.017905973,1.9730278,0.005211754,2.304287,0.0009940356,2.8983748,0.0028423236,0.9410007,0.0025862902,0.23601149,0.0033444618,1.9904649,0.0003241988,10.91491,0.7207688,1.61281e-05,2.5106e-05,11.579475,0.23514391,75.867195,0.26811534,3.4779937,0.015277824,6.148205,0.0067264517,0.0095415125,0.0011248256,0.0,0.0,0.0,0.0,0.0,0.0,0.018407483,0.00118561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1026824,0.0017419746,3.045527,0.005203614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014632775,0.005620729,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
